datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,DEOK,DEOK,2780.887,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,8684.339,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1432.646,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,DUQ,DUQ,1268.687,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,DPL,EASTON,18.475,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,SERC,WEST,EKPC,EKPC,1681.953,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,JC,JC,1817.549,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,ME,ME,1465.677,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,ATSI,OE,6214.919,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,OVEC,OVEC,52.000,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,ATSI,PAPWR,509.014,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,PE,PE,3031.515,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2238.867,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,PL,PLCO,3609.450,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,PN,PN,1766.580,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,PS,PS,3681.520,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,RECO,RECO,116.090,False
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,PEP,SMECO,265.114,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,PL,UGI,87.647,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,AE,VMEU,62.814,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RTO,RTO,RTO,RTO,74339.760,False
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,MIDATL,AE,AECO,853.575,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4561.716,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,WEST,AEP,AEPIMP,3209.551,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,WEST,AEP,AEPKPT,730.615,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6510.428,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,WEST,AP,AP,5393.658,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,MIDATL,BC,BC,3023.145,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,WEST,CE,CE,10278.939,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,WEST,DAY,DAY,2008.000,False
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,WEST,DEOK,DEOK,3067.820,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,9769.620,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,1653.011,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,WEST,DUQ,DUQ,1404.987,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,RFC,MIDATL,DPL,EASTON,21.506,True
11/1/2019 10:00:00 AM,11/1/2019 6:00:00 AM,SERC,WEST,EKPC,EKPC,1833.262,True
